fips	Peak ICU	Peak ICU/ICU beds	Fatalities	Fatalities/population
48097	53.84570829176636	5.293518810181397	760.3453794940507	0.01842948783222364
48099	68.63885345026466	3.6654519920315995	946.6242605292612	0.012463618129178828
48101	2.7689361832555583	8.033351810488858	50.48888357815278	0.03611508124331386
48103	6.285483888623801	5.314470622738557	102.24800568335667	0.021314989719273852
48105	2.8755050973538836	3.3668771491873013	53.67924239782408	0.015496317089441132
48107	14.356334832785791	10.149619017563925	234.90387304626626	0.04094541973963156
48109	1.9015698031616353	3.5525766779277976	38.35691737353951	0.01766785692010111
48111	5.142369495623427	2.862236535237278	87.41775893937057	0.011996398921280441
48113	11649.415641725609	17.927903065873323	132963.80437646896	0.05045076727914722
48115	16.735849950810078	5.333086385514882	258.0977417512675	0.02027794954048299
48117	16.422972077932187	3.5916376105768384	253.54231770694383	0.013670997396039246
48119	14.5339633405994	11.057740391571958	216.3857905796132	0.04059009389975862
48121	1419.609799576715	6.4898557011434646	17037.83540157321	0.01920390100796456
48123	25.284112373868766	5.086841382961529	376.99652205427265	0.01870022430824765
48125	5.050400471940293	9.264630135018042	88.48772903810222	0.04002158708190964
48127	15.241654764197591	6.1061995859781355	243.852145276145	0.02408654141407991
48129	3.7485626670166248	4.638171874427143	63.69712706557107	0.01943170441292589
48131	30.956044142055788	11.253536810393948	503.0516628475511	0.045088434422116255
48133	20.891059950512584	4.615075499147536	312.0834375808519	0.01699800858283507
48135	153.73827622525937	3.7513009127340595	2013.4734302350444	0.012113085615318243
48137	3.260085056698898	6.844044437285341	62.614430690360976	0.03240912561612887
48139	291.91811045720056	6.406030267070302	3802.099337030392	0.020571236390066288
48141	1043.8805379897758	5.044947745325388	12638.613850468573	0.015059630105486851
48143	143.31499851108128	13.613666969530223	2048.8846794203787	0.04798549532578525
48145	19.851970970884295	4.655044722139649	293.9536219173958	0.016994485859825163
48147	43.41438078368469	4.95821131825552	619.5671126163588	0.017445714721415748
48149	67.57393684497669	10.81336350762744	989.6072373654047	0.03904392161940364
48151	3.693051220178056	3.9109077209282184	61.812677454877175	0.01613908027542485
48153	6.089743805333235	4.324160797692666	99.54075168903798	0.01742660218645623
48155	2.208067910141896	7.753922458490923	40.033772087289506	0.03466127453444979
48157	1443.9630022011588	7.215359127732498	17384.83017659369	0.021418119002121122
48159	14.442557420121531	5.461825411081807	206.8045474522565	0.019282475286923683
48161	55.99032902301644	11.517631908644194	829.390358370477	0.04206473390325491
48163	25.467630671421574	5.086923106960705	383.12906551431075	0.01886777629835077
48165	14.69722524790582	2.7736364112209766	224.58002113733014	0.010449470553570171
48167	1380.602443729802	16.366547216229367	16657.588755291727	0.04868661203572737
48169	5.005068988439881	3.2589879061340694	80.60597765055549	0.012940436290023357
48171	44.49345203693616	6.686770411828116	653.5603266853591	0.024216701003607496
48173	3.06652091185331	8.827260622702953	55.875875934295266	0.03965640591504277
48175	8.078826576422934	4.278819192269733	127.66045441445276	0.016670208202461838
48177	23.13706496787549	4.503644337180202	345.9845245093426	0.016604334813521263
48179	63.494184516806115	11.76680527476834	937.3437867710629	0.042828465081379094
48181	194.23963203126073	5.7838029521956065	2567.0191871125503	0.01884576386157277
48183	161.81081818969255	5.295043761447289	2014.0638421042288	0.016249657849080067
48185	90.40059870180755	12.695947839431877	1299.029083283218	0.04498023141562389
48187	257.02697655464385	6.248148128121709	3309.9507940128265	0.019838239788625665
48189	33.68326167032998	4.089598511102905	494.7182045485775	0.014809261945416317
48191	6.967909133528757	9.534881300207942	118.91326990622993	0.04011918687794532
48193	9.221242797666498	4.420371537640407	144.42897452384364	0.017069965077868295
48195	4.8469563901719965	3.6412189681027716	79.09876760469236	0.014650633006981358
48197	9.446773966583706	9.742055274532115	154.57038206561282	0.039300885345947834
48199	77.19410496040553	5.435476030294529	1075.4944014455516	0.01867112949976653
48201	5414.2012126709305	4.659056923005959	62126.47958115346	0.01318103028778059
48203	209.9081878184861	12.792421306843652	2888.6543826812162	0.04340381925204298
48205	4.959236056734248	3.6073063602311697	83.78775850994575	0.015026499015413513
48207	6.750334083285381	4.838974524765934	109.6087039375698	0.019372340745417074
48209	916.4528224616124	16.147778559875483	11580.109037055168	0.050306523873892416
48211	4.9249729293297335	5.230524021713488	82.5040136664414	0.02160356472019937
48213	122.99292830953948	6.029362336950256	1665.6048144701476	0.02013131748153967
48215	3449.008243822267	16.1031902175638	42523.529444609994	0.04895037042939679
48217	47.31890987434548	5.236771368226765	679.1658079394708	0.018531632730482982
48219	23.626789349358717	4.162665715149717	349.3442137041542	0.015175023400554023
48221	186.2882311927625	12.257239279244224	2467.056616629639	0.04002168318591955
48223	51.27258505862733	5.6077630343159734	722.9688667274905	0.019495439184755974
48225	30.91652509304984	5.4595708590308485	463.77596567948393	0.020192266008336988
48227	126.0375191753078	13.942832616272232	1798.2201851997545	0.04904593566440526
48229	4.306413402198238	3.574812496409113	81.5468780794654	0.01668990546038997
48231	118.56010147131485	4.877295708718112	1590.3799104723544	0.01613059527427992
48233	59.854082279859256	11.594435061572582	883.7172725750868	0.04220638420933646
48235	1.294984496943691	3.419513835179463	23.753796469172254	0.015464711242950686
48237	9.07893006585541	4.121270549136499	142.525820152415	0.015951406844142698
48239	40.35349229258597	11.088831387055484	607.2900481791344	0.04114431220725843
48241	46.29663677380046	5.285151858626377	665.0565874763145	0.018718697049630285
48243	3.1210252243730174	5.566700166681883	59.40084230229409	0.026121742437244543
48245	948.7660135592041	15.296776200293513	12114.960854727668	0.04815837201012727
48247	7.619674589346388	5.943251279130272	126.83196623441648	0.024390762737387786
48249	47.7952238177902	4.7886550165657376	675.2221440856621	0.016679564845750262
48251	617.3573901777831	14.241862799616621	7937.755926846763	0.045147829429729565
48253	18.70658570707272	3.777956486028368	277.84849288236416	0.01383500935529374
48255	15.863585506220929	4.124202001101109	236.14246474512748	0.015136367203713062
48257	473.7111652161334	14.111534046325032	6198.417401317968	0.04552504811697026
48259	61.24625726439825	5.237310048138462	843.1362339085898	0.0177760585673629
48261	0.2599089850209886	2.609341609952846	5.616207080665659	0.013901502674914998
48263	1.3063649564682844	6.953453618923746	25.188429873723997	0.03305568224898162
48265	59.96308762748487	4.623695816530798	846.2848573803308	0.016089065729664082
48267	5.8970447247132896	5.514879291087742	100.40534410716025	0.023150874822956018
48269	0.4409278175577702	6.57490688099879	9.3758951772555	0.03447020285755699
48271	3.166309115578013	3.502139271606878	55.061914720711925	0.015015520785577292
48273	31.771538045568036	4.200237961255436	459.4524914046065	0.01497563531305758
48275	8.299786521445064	9.187608242656811	138.78549623315965	0.037878137618220425
48277	67.79412242394261	5.514923482469458	948.3983487066681	0.01902160790843515
48279	13.969725889478468	4.394656283888038	215.27848217730224	0.01669731499087119
48281	61.93285940409015	11.722777053599783	899.8932718585902	0.04199613925044755
48283	7.146511619626075	3.854493123718288	118.03329984689576	0.015695917532831883
48285	26.78425610300303	5.390255437635723	398.8334930320067	0.019789297064205947
48287	51.053642798008696	12.011733205820928	746.335105052881	0.043293410583727654
48289	20.315459799132555	4.73443973963995	307.7219730111433	0.017681106240585113
48291	90.73717285762842	4.171710137054506	1244.5879198671003	0.014107935023828204
48293	69.25564035358258	11.985168408110056	1018.2859247872404	0.04344779301050648
48295	3.5141258416280756	4.408619493886092	59.809812110241744	0.01849978722865504
48297	14.784886781272093	4.912471799128106	229.10828996518669	0.018768599161561948
48299	50.909076792940084	9.473912290952303	752.1909982112478	0.034512089846811096
